epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,9508.82,0.42881,0.26914,0.96613,0.99582,0.997,0.99406,0.93836,0.28163,0.15252,0.85746,0.0002971,0.0002971,0.0002971
73,9640.58,0.42143,0.26533,0.96088,0.99588,0.99697,0.99407,0.93877,0.28167,0.15251,0.85761,0.0002872,0.0002872,0.0002872
74,9772.66,0.41789,0.26188,0.95892,0.99589,0.99694,0.99408,0.93835,0.2817,0.15201,0.85757,0.0002773,0.0002773,0.0002773
75,9904.6,0.42213,0.26276,0.9629,0.99595,0.99693,0.99405,0.93812,0.28177,0.15205,0.8576,0.0002674,0.0002674,0.0002674
76,10036.7,0.41971,0.26007,0.96368,0.99601,0.99692,0.99401,0.93829,0.28169,0.15151,0.85759,0.0002575,0.0002575,0.0002575
77,10168.7,0.41648,0.25994,0.96018,0.99605,0.99693,0.99399,0.93856,0.28169,0.15153,0.85772,0.0002476,0.0002476,0.0002476
78,10300.8,0.41994,0.26053,0.96336,0.99607,0.99693,0.994,0.93806,0.28146,0.15167,0.85754,0.0002377,0.0002377,0.0002377
79,10432.8,0.41254,0.25861,0.95904,0.99612,0.99693,0.99399,0.93824,0.28108,0.15204,0.85713,0.0002278,0.0002278,0.0002278
80,10564.5,0.41333,0.25416,0.95699,0.99605,0.99693,0.99399,0.9389,0.28089,0.15158,0.85703,0.0002179,0.0002179,0.0002179
81,10696.6,0.41216,0.25485,0.95881,0.99597,0.99695,0.99399,0.93876,0.28076,0.15161,0.8569,0.000208,0.000208,0.000208
82,10828.4,0.41097,0.25324,0.9571,0.99604,0.99694,0.99399,0.93883,0.28056,0.151,0.85665,0.0001981,0.0001981,0.0001981
83,10960.2,0.4087,0.24903,0.95618,0.99606,0.99695,0.994,0.93907,0.28036,0.15065,0.85652,0.0001882,0.0001882,0.0001882
84,11092.3,0.40535,0.24826,0.95525,0.99619,0.99695,0.994,0.93903,0.28013,0.15071,0.85618,0.0001783,0.0001783,0.0001783
85,11224.1,0.40131,0.24843,0.95395,0.99625,0.99695,0.994,0.93928,0.27989,0.15017,0.85602,0.0001684,0.0001684,0.0001684
86,11356.5,0.40092,0.24619,0.95291,0.99656,0.99694,0.99402,0.93931,0.27962,0.14975,0.85584,0.0001585,0.0001585,0.0001585
87,11488.7,0.40198,0.24831,0.95524,0.99656,0.99694,0.99403,0.93949,0.27951,0.14961,0.85576,0.0001486,0.0001486,0.0001486
88,11620.5,0.40026,0.24422,0.95269,0.99656,0.99693,0.99404,0.93965,0.27937,0.1498,0.85575,0.0001387,0.0001387,0.0001387
89,11752.4,0.40028,0.24555,0.95456,0.99656,0.99693,0.99404,0.93975,0.27924,0.14961,0.85574,0.0001288,0.0001288,0.0001288
90,11884.5,0.39343,0.24,0.94982,0.9966,0.99692,0.99404,0.93952,0.27921,0.14958,0.85578,0.0001189,0.0001189,0.0001189
91,12019.8,0.24305,0.14861,0.85076,0.99663,0.99692,0.99404,0.93965,0.27912,0.14962,0.85576,0.000109,0.000109,0.000109
92,12153.8,0.23729,0.14414,0.84477,0.99665,0.99692,0.99404,0.93988,0.27897,0.14931,0.85568,9.91e-05,9.91e-05,9.91e-05
93,12287.9,0.2342,0.14064,0.84432,0.99667,0.99691,0.99403,0.93988,0.27883,0.14927,0.85569,8.92e-05,8.92e-05,8.92e-05
94,12421.9,0.23308,0.13979,0.84348,0.99667,0.99691,0.99403,0.94015,0.27871,0.14889,0.85563,7.93e-05,7.93e-05,7.93e-05
